yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
97192023,9719,2023,MO0480500,MO0480500,,N,N,,I,GREENWOOD,GREENWOOD,Greenwood,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,6119,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2005-10-01,2020-09-01,2020-09-01,2020-10-01,2020-10-01,2020-10-01,N,"CASS, JACKSON","Kansas City, MO-KS",Y,Y,Y
97202023,9720,2023,MO0480600,MO0480600,,N,N,,I,INDEPENDENCE,INDEPENDENCE,Independence,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,120326,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,176,25,201,17,46,63,1.6,2.2,2005-10-01,2019-02-01,2019-02-01,2019-02-01,2019-02-01,2019-02-01,N,JACKSON,"Kansas City, MO-KS",Y,Y,Y
97212023,9721,2023,MO0480700,MO0480700,,N,N,,I,LAKE LOTAWANA,LAKE LOTAWANA,Lake Lotawana,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,2477,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2005-10-01,2010-04-01,2010-04-01,2019-02-01,2013-04-01,2013-04-01,N,JACKSON,"Kansas City, MO-KS",Y,Y,Y
97222023,9722,2023,MO0480800,MO0480800,,N,N,,I,LEE'S SUMMIT,LEE'S SUMMIT,Lee's Summit,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,104402,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,131,14,145,19,38,57,1.4,1.9,2005-10-01,2020-09-01,2020-09-01,2020-10-01,2020-10-01,2020-10-01,N,"CASS, JACKSON","Kansas City, MO-KS",Y,Y,Y
97232023,9723,2023,MO0480900,MO0480900,,N,N,,I,OAK GROVE,OAK GROVE,Oak Grove,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,8642,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,16,0,16,1,1,2,2.0,2.1,2005-10-01,2008-07-01,2008-07-01,2019-02-01,2013-03-01,2013-03-01,N,"JACKSON, LAFAYETTE","Kansas City, MO-KS",Y,Y,Y
97242023,9724,2023,MO0481000,MO0481000,,N,N,,I,RAYTOWN,RAYTOWN,Raytown,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,28997,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,24,10,34,3,9,12,0.9,1.6,2005-10-01,2021-01-01,2021-06-01,2021-06-01,2021-06-01,2021-06-01,N,JACKSON,"Kansas City, MO-KS",Y,Y,Y
97252023,9725,2023,MO0481100,MO0481100,,N,N,,I,SUGAR CREEK,SUGAR CREEK,Sugar Creek,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,3145,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,17,2,19,15,3,18,10.2,11.8,2005-10-01,2020-08-01,2020-08-01,2021-04-01,2021-04-01,2021-04-01,N,JACKSON,"Kansas City, MO-KS",Y,Y,Y
97262023,9726,2023,MO0481200,MO0481200,,N,N,,I,LONE JACK,LONE JACK,Lone Jack,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,1738,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,9,0,9,0,1,1,5.2,5.8,2005-10-01,2020-02-01,2020-02-01,2020-03-01,2020-03-01,2020-03-01,N,JACKSON,"Kansas City, MO-KS",Y,Y,Y
97272023,9727,2023,MO0481300,MO0481300,,N,N,,I,LAKE TAPAWINGO,LAKE TAPAWINGO,Lake Tapawingo,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,778,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,2,1,3,3.9,5.1,2005-10-01,2020-02-01,2020-02-01,2020-03-01,2020-03-01,2020-03-01,N,JACKSON,"Kansas City, MO-KS",Y,Y,Y
97282023,9728,2023,MO0481900,MO0481900,,N,N,,I,METROPOLITAN COMMNTY COL,METROPOLITAN COMMUNITY COLLEGE POLICE DEPARTMENT,Metropolitan Community College,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,University or College,0,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2005-10-01,2021-01-01,2021-01-01,2021-02-01,2021-02-01,2021-02-01,N,JACKSON,"Kansas City, MO-KS",Y,Y,Y
97292023,9729,2023,MO0482000,MO0482000,,N,N,,I,UNIV OF MO: KANSAS CITY,UNIV OF MO: KANSAS CITY,University of Missouri:,Kansas City,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,University or College,0,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,22,4,26,2,5,7,0,0,2005-10-01,2021-01-01,2021-05-01,2021-05-01,2021-05-01,2021-05-01,N,JACKSON,"Kansas City, MO-KS",Y,Y,Y
97302023,9730,2023,MO0482300,MO0482300,,N,N,,I,JACKSON COUNTY PARK RGRS,JACKSON COUNTY PARK RGRS,Jackson County Park Rangers,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,Other,0,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,10,1,11,2,1,3,0,0,2005-10-01,2021-04-01,,,,,N,JACKSON,"Kansas City, MO-KS",Y,Y,Y
97312023,9731,2023,MO048270X,MO0482700,,N,N,,I,JACKSON COUNTY DRUG T F,JACKSON COUNTY DRUG T F,Jackson County Drug Task Force,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,Other,0,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,2005-10-01,2021-06-01,2021-06-01,2021-06-01,2021-06-01,2021-06-01,N,JACKSON,"Kansas City, MO-KS",Y,Y,Y
97322023,9732,2023,MO0490000,MO0490000,,N,N,,I,JASPER,JASPER,Jasper,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,31258,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,60,29,89,5,21,26,2.1,3.7,2005-10-01,2021-01-01,2021-05-01,2021-05-01,2021-05-01,2021-05-01,N,JASPER,"Joplin, MO-KS",Y,Y,Y
97332023,9733,2023,MO0490100,MO0490100,,N,N,,I,CARL JUNCTION,CARL JUNCTION,Carl Junction,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,8464,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,2,10,1,3,4,1.1,1.7,2005-10-01,2021-01-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,N,JASPER,"Joplin, MO-KS",Y,Y,Y
97342023,9734,2023,MO0490200,MO0490200,,N,N,,I,CARTERVILLE,CARTERVILLE,Carterville,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,1851,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,2.2,2.2,2005-10-01,2020-11-01,2020-11-01,2020-12-01,2020-12-01,2020-12-01,N,JASPER,"Joplin, MO-KS",Y,Y,Y
97352023,9735,2023,MO0490300,MO0490300,,N,N,,I,CARTHAGE,CARTHAGE,Carthage,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,15446,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,27,1,28,4,5,9,2.0,2.4,2005-10-01,2014-01-01,2014-01-01,2019-01-01,2014-01-01,2014-01-01,N,JASPER,"Joplin, MO-KS",Y,Y,Y
97372023,9737,2023,MO0490500,MO0490500,,N,N,,I,SARCOXIE,SARCOXIE,Sarcoxie,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,1381,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,2,0,2,3.6,3.6,2005-10-01,2021-01-01,2021-01-01,2022-06-01,2023-05-01,2022-06-01,N,JASPER,"Joplin, MO-KS",Y,Y,Y
97382023,9738,2023,MO0490600,MO0490600,,N,N,,I,WEBB CITY,WEBB CITY,Webb City,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,13206,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,23,2,25,2,3,5,1.9,2.3,2005-10-01,2021-01-01,2021-01-01,2021-02-01,2021-02-01,2021-02-01,N,JASPER,"Joplin, MO-KS",Y,Y,Y
97392023,9739,2023,MO0490700,MO0490700,,N,N,,I,JOPLIN,JOPLIN,Joplin,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,52881,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,93,12,105,10,16,26,1.9,2.5,2005-10-01,2010-05-01,2010-05-01,2019-02-01,2013-01-01,2013-01-01,N,"JASPER, NEWTON","Joplin, MO-KS",Y,Y,Y
97402023,9740,2023,MO0491400,MO0491400,,N,N,,I,DUENWEG,DUENWEG,Duenweg,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,1726,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,1,0,1,2.3,2.3,2005-10-01,2023-01-01,2024-02-01,2024-02-01,2024-02-01,2024-02-01,N,JASPER,"Joplin, MO-KS",Y,Y,Y
97412023,9741,2023,MO0491500,MO0491500,,N,N,,I,DUQUESNE,DUQUESNE,Duquesne,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,2450,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,0,0,2.0,2.0,2005-10-01,2013-01-01,2013-01-01,2019-02-01,2013-02-01,2013-02-01,N,JASPER,"Joplin, MO-KS",Y,Y,Y
97422023,9742,2023,MO0492100,MO0492100,,N,N,,I,ORONOGO,ORONOGO,Oronogo,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,2904,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,0,5,0,0,0,1.7,1.7,2005-10-01,2020-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,JASPER,"Joplin, MO-KS",Y,Y,Y
97452023,9745,2023,MO0492800,MO0492800,,N,N,,I,MO SOUTHERN STATE UNIV,MO SOUTHERN STATE UNIV,Missouri Southern State University,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,University or College,0,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,2,1,3,0,0,2005-10-01,2020-11-01,2020-11-01,2020-12-01,2020-12-01,2020-12-01,N,JASPER,"Joplin, MO-KS",Y,Y,Y
97462023,9746,2023,MO0500000,MO0500000,,N,N,,I,JEFFERSON,JEFFERSON,Jefferson,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,167018,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,154,26,180,10,42,52,1.0,1.4,2005-10-01,2020-09-01,2020-09-01,2020-10-01,2020-10-01,2020-10-01,N,JEFFERSON,"St. Louis, MO-IL",Y,Y,Y
97472023,9747,2023,MO0500100,MO0500100,,N,N,,I,CRYSTAL CITY,CRYSTAL CITY,Crystal City,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,4698,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2005-10-01,2020-12-01,2020-12-01,2021-03-01,2021-03-01,2021-03-01,N,JEFFERSON,"St. Louis, MO-IL",Y,Y,Y
97482023,9748,2023,MO0500200,MO0500200,,N,N,,I,DE SOTO,DE SOTO,De Soto,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,6452,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,1,14,1,5,6,2.2,3.1,2005-10-01,2022-10-01,2023-01-01,2023-01-01,2023-04-01,2023-01-01,N,JEFFERSON,"St. Louis, MO-IL",Y,Y,Y
97492023,9749,2023,MO0500300,MO0500300,,N,N,,I,FESTUS,FESTUS,Festus,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,13435,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,24,3,27,5,8,13,2.2,3.0,2005-10-01,2020-10-01,2020-10-01,2021-02-01,2021-02-01,2021-02-01,N,JEFFERSON,"St. Louis, MO-IL",Y,Y,Y
97502023,9750,2023,MO0500400,MO0500400,,N,N,,I,HILLSBORO,HILLSBORO,Hillsboro,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,3495,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,4,1,5,2.9,3.1,2005-10-01,2020-05-01,2020-05-01,2020-06-01,2020-06-01,2020-06-01,N,JEFFERSON,"St. Louis, MO-IL",Y,Y,Y
97512023,9751,2023,MO0500500,MO0500500,,N,N,,I,KIMMSWICK,KIMMSWICK,Kimmswick,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,134,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2005-10-01,2021-06-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,N,JEFFERSON,"St. Louis, MO-IL",Y,Y,Y
97522023,9752,2023,MO0500600,MO0500600,,N,N,,I,PEVELY,PEVELY,Pevely,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,6020,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,1,12,2,6,8,2.2,3.3,2005-10-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,N,JEFFERSON,"St. Louis, MO-IL",Y,Y,Y
97532023,9753,2023,MO0500700,MO0500700,,N,N,,I,ARNOLD,ARNOLD,Arnold,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,20837,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,53,0,53,4,8,12,2.7,3.1,2005-10-01,2020-12-01,2020-12-01,2021-01-01,2021-01-01,2021-01-01,N,JEFFERSON,"St. Louis, MO-IL",Y,Y,Y
97542023,9754,2023,MO0500800,MO0500800,,N,N,,I,HERCULANEUM,HERCULANEUM,Herculaneum,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,5406,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,0,10,2,1,3,2.2,2.4,2005-10-01,2020-01-01,2020-01-01,2020-05-01,2020-05-01,2020-05-01,N,JEFFERSON,"St. Louis, MO-IL",Y,Y,Y
97562023,9756,2023,MO0501500,MO0501500,,N,N,,I,BYRNES MILL,BYRNES MILL,Byrnes Mill,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,3170,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,1,0,1,2.8,2.8,2005-10-01,2020-05-01,2020-05-01,2020-06-01,2020-06-01,2020-06-01,N,JEFFERSON,"St. Louis, MO-IL",Y,Y,Y
97572023,9757,2023,MO0510000,MO0510000,,N,N,,I,JOHNSON,JOHNSON,Johnson,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,29148,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,38,22,60,6,17,23,1.5,2.8,2005-10-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,N,JOHNSON,Not Specified,Y,Y,Y
97582023,9758,2023,MO0510100,MO0510100,,N,N,,I,HOLDEN,HOLDEN,Holden,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,2245,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,2,0,2,3.1,3.1,2005-10-01,2020-11-01,2020-11-01,2021-01-01,2021-01-01,2021-01-01,N,JOHNSON,Not Specified,Y,Y,Y
97592023,9759,2023,MO0510200,MO0510200,,N,N,,I,KNOB NOSTER,KNOB NOSTER,Knob Noster,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,2859,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,0,5,0,0,0,1.7,1.7,2005-10-01,2020-09-01,2020-09-01,2020-12-01,2020-12-01,2020-12-01,N,JOHNSON,Not Specified,Y,Y,Y
97602023,9760,2023,MO0510300,MO0510300,,N,N,,I,WARRENSBURG,WARRENSBURG,Warrensburg,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,19518,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,18,5,23,9,3,12,1.4,1.8,2005-10-01,2018-07-01,2018-07-01,2019-02-01,2018-08-01,2018-08-01,N,JOHNSON,Not Specified,Y,Y,Y
97612023,9761,2023,MO0510400,MO0510400,,N,N,,I,UNIV OF CENTRAL MISSOURI,UNIV OF CENTRAL MISSOURI,University of Central Missouri,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,University or College,0,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,13,4,17,4,11,15,0,0,2005-10-01,2019-01-01,2019-01-01,2019-01-01,2019-01-01,2019-01-01,N,JOHNSON,Not Specified,Y,Y,Y
97682023,9768,2023,MO0530000,MO0530000,,N,N,,I,LACLEDE,LACLEDE,Laclede,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,21065,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,26,17,43,2,20,22,1.3,3.1,2005-10-01,2009-08-01,2009-08-01,2019-02-01,2013-01-01,2013-01-01,N,LACLEDE,Not Specified,Y,Y,Y
97702023,9770,2023,MO0530200,MO0530200,,N,N,,I,LEBANON,LEBANON,Lebanon,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,15338,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,21,3,24,3,10,13,1.6,2.4,2005-10-01,2020-11-01,2020-11-01,2020-11-01,2020-11-01,2020-11-01,N,LACLEDE,Not Specified,Y,Y,Y
97712023,9771,2023,MO0540000,MO0540000,,N,N,,I,LAFAYETTE,LAFAYETTE,Lafayette,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,12475,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,23,9,32,8,11,19,2.5,4.1,2005-10-01,2020-11-01,2020-11-01,2020-12-01,2020-12-01,2020-12-01,N,LAFAYETTE,"Kansas City, MO-KS",Y,Y,Y
97722023,9772,2023,MO0540100,MO0540100,,N,N,,I,ALMA,ALMA,Alma,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,388,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2005-10-01,2021-01-01,2021-01-01,2021-09-01,2021-09-01,2021-09-01,N,LAFAYETTE,"Kansas City, MO-KS",Y,Y,Y
97732023,9773,2023,MO0540200,MO0540200,,N,N,,I,CONCORDIA,CONCORDIA,Concordia,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,2322,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,0,0,0,2.6,2.6,2005-10-01,2020-11-01,2020-11-01,2021-01-01,2021-01-01,2021-01-01,N,LAFAYETTE,"Kansas City, MO-KS",Y,Y,Y
97742023,9774,2023,MO0540300,MO0540300,,N,N,,I,CORDER,CORDER,Corder,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,420,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2005-10-01,2021-01-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,N,LAFAYETTE,"Kansas City, MO-KS",Y,Y,Y
97752023,9775,2023,MO0540400,MO0540400,,N,N,,I,HIGGINSVILLE,HIGGINSVILLE,Higginsville,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,4722,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,1,11,1,12,13,2.3,5.1,2005-10-01,2019-05-01,2019-05-01,2019-07-01,2019-07-01,2019-07-01,N,LAFAYETTE,"Kansas City, MO-KS",Y,Y,Y
97762023,9776,2023,MO0540500,MO0540500,,N,N,,I,LEXINGTON,LEXINGTON,Lexington,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,4535,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,1,2,3,2.0,2.4,2005-10-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,LAFAYETTE,"Kansas City, MO-KS",Y,Y,Y
97772023,9777,2023,MO0540600,MO0540600,,N,N,,I,ODESSA,ODESSA,Odessa,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,5605,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,0,13,1,2,3,2.5,2.9,2005-10-01,2019-12-01,2019-12-01,2019-12-01,2019-12-01,2019-12-01,N,LAFAYETTE,"Kansas City, MO-KS",Y,Y,Y
97792023,9779,2023,MO0540800,MO0540800,,N,N,,I,WELLINGTON,WELLINGTON,Wellington,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,747,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2005-10-01,2021-01-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,N,LAFAYETTE,"Kansas City, MO-KS",Y,Y,Y
97802023,9780,2023,MO0540900,MO0540900,,N,N,,I,NAPOLEON,NAPOLEON,Napoleon,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,210,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2005-10-01,2021-01-01,,,,,N,LAFAYETTE,"Kansas City, MO-KS",Y,Y,Y
